,Unnamed: 0,Category,CategorySpecific,ageMin,ageMax,ageRange,ageRes,TSid,Lat,Lon,Archive,Proxy,Unit,Interp,Season,Direction,bin0ka,bin1ka,bin2ka,bin3ka,bin4ka,bin5ka,bin6ka,bin7ka,bin8ka,bin9ka,bin10ka,bin11ka,TotalDirection,TotalSlope,TotalSlopeSig,EarlyDirection,EarlySlope,EarlySlopeSig,LateDirection,LateSlope,LateSlopeSig,geometry,index_right,Continent,Type,Name,Acronym
51,51,Other,Other (uncalibrated),42.0,11385.9,11343.9,84.02888888888889,WEB46f71da9,-32.45,19.22,Midden,d13C,permil,P-E,,negative,-0.0,0.4480987114424142,0.42496852939365537,0.9815164742666548,1.2989124207058842,1.1393574953566452,1.5896454724200424,2.364286757170293,1.9301636716952784,2.3202245495727545,2.498848757925524,2.9470102682501786,decreasing,-0.2527081229456408,-0.2527081229456408,decreasing,-0.2253878471476987,-0.2253878471476987,decreasing,-0.2741226353094291,-0.2741226353094291,POINT (19.22 -32.45),25.0,AFRICA,Land,W.Southern-Africa,WSAF
52,52,Other,Other (uncalibrated),2.0,6630.0,6628.0,4.17643352236925,WEB17a2a7a6,37.48,97.78,Tree Ring,d18O,permil,P,,negative,-0.0,-0.31559767918281323,0.4665813989835109,0.2397686105988625,1.0217411157837382,1.6131304485242557,1.8112866985963807,,,,,,decreasing,-0.3418495592685637,-0.3418495592685637,,,,decreasing,-0.3256777711871463,-0.3256777711871463,POINT (97.77999999999999 37.48),33.0,ASIA,Land,E.C.Asia,ECA
53,53,Other,Other (calibrated),2.0,6630.0,6628.0,4.17643352236925,WEBe297c3e8,37.48,97.78,Tree Ring,d18O,mm/a,P,,positive,0.0,-0.31563232246700923,0.4666328736022252,0.2397947631794207,1.0218660797283492,1.6133219932839256,1.8091015661731968,,,,,,decreasing,-0.3417064688157564,-0.3417064688157564,,,,decreasing,-0.32571628732976354,-0.32571628732976354,POINT (97.77999999999999 37.48),33.0,ASIA,Land,E.C.Asia,ECA
54,55,Other,Other (uncalibrated),469.967,11927.9,11457.933,28.93417424242424,GH77108454,59.98,-44.18,LakeSediment,BSi,,P-E,winterOnly,positive,0.0,-0.13957895709881066,-0.053696505429459966,-0.0009637461848436836,0.2678699982718602,0.2636115598856319,0.4072268882013911,0.5295535163256606,0.10978605195696578,-0.9720196915515902,-1.6370573604562724,-3.020552291785497,increasing,0.20105980782412344,0.20105980782412344,increasing,0.7063059184081385,0.7063059184081385,decreasing,-0.09994629975182227,-0.09994629975182227,POINT (-44.18 59.97999999999998),0.0,POLAR,Land,Greenland/Iceland,GIC
55,56,Pollen,Pollen (calibrated),75.6,10841.2,10765.6,316.63529411764705,R77mgh1hXzb,49.37,21.89,Peat,pollen,mm,P,Annual,positive,0.0,-0.10038009844167783,-0.4009673830946685,0.06732545200927098,0.5889839926920715,2.122921463087431,2.122921463087431,1.0761989831355605,1.2323125686188467,1.4069695887234728,0.9894176879116884,,decreasing,-0.16513146560912215,-0.16513146560912215,no trend,0.1705020619508767,0.0,decreasing,-0.25728937823918624,-0.25728937823918624,POINT (21.89 49.37),17.0,EUROPE,Land,West&Central-Europe,WCE
56,57,Pollen,Pollen (calibrated),347.14,10981.77,10634.63,200.6533962264151,RSx1aYuW4Rc,53.75,20.2,LakeSediment,pollen,mm,P,Annual,positive,0.0,0.2508237273247663,0.06539885451222703,0.7560600776922191,1.5951128023850798,1.0498674901774578,1.4369913444005835,0.6623637450751539,1.0066901257506515,1.9762918757196812,1.0215925243178623,,decreasing,-0.1261799837562457,-0.1261799837562457,no trend,-0.02080809104203657,0.0,decreasing,-0.3060298664529533,-0.3060298664529533,POINT (20.2 53.75),17.0,EUROPE,Land,West&Central-Europe,WCE
57,58,Pollen,Pollen (calibrated),175.37,10425.17,10249.8,353.44137931034487,RiDrOxktqUd,57.63,14.53,LakeSediment,pollen,mm,P,Annual,positive,0.0,-0.008752876201168158,1.5256852649720605,1.8848036122277745,1.712609767545899,0.8723489844347774,1.533772050633291,2.311416890169527,1.6702763744748568,1.128605704423915,3.109775282446913,,decreasing,-0.15736520892769615,-0.15736520892769615,no trend,-0.0125694124082182,0.0,decreasing,-0.2979757471064562,-0.2979757471064562,POINT (14.53 57.63),16.0,EUROPE,Land,N.Europe,NEU
58,59,Pollen,Pollen (calibrated),484.76,8373.49,7888.73,106.60445945945943,RqN5zaQkF2A,58.38,22.2,LakeSediment,pollen,mm,P,Annual,positive,0.0,-0.9133742470596063,-0.9998602205198618,-1.0076390841928196,-0.5007993101887026,-0.1282165166524027,0.7978506667657644,0.9450211637151704,-0.7521324398835361,,,,decreasing,-0.13863328636984626,-0.13863328636984626,,,,no trend,0.0008321130993377481,0.0,POINT (22.2 58.38),16.0,EUROPE,Land,N.Europe,NEU
59,60,Lake Deposits,Lake Deposits,494.5,10813.5,10319.0,1146.5555555555557,OLS_RbCXxgX9u9f,47.21,-95.21,LakeDeposits,lakeLevel,unitless index,P-E,Annual,negative,-0.0,-0.0,-0.0,-0.0,,,-0.0,-2.1213203435596424,-2.1213203435596424,-2.1213203435596424,-0.0,,no trend,0.16159260516828886,0.0,no trend,-0.031579950337044436,0.0,,,,POINT (-95.20999999999999 47.21),4.0,NORTH-AMERICA,Land,C.North-America,CNA
60,61,Leaf Wax (dD),Leaf Wax (dD),1042.5,11831.0,10788.5,399.5740740740741,WEB85c68a3a,23.2062,-17.3868,MarineSediment,dDwax,permil,P,Annual,negative,,,,,,,,,,,,,no trend,-0.05541054121178031,0.0,increasing,0.3941563303655888,0.3941563303655888,decreasing,-0.6862948001252624,-0.6862948001252624,POINT (-17.3868 23.2062),20.0,AFRICA,Land,Sahara,SAH
61,62,Leaf Wax (dD),Leaf Wax (dD),1042.5,11831.0,10788.5,399.5740740740741,WEBc9694a07,23.2062,-17.3868,MarineSediment,dDwax,mm,P,Annual,positive,,,,,,,,,,,,,no trend,-0.012349716407148959,0.0,increasing,0.4650541224876536,0.4650541224876536,decreasing,-0.31084569036419585,-0.31084569036419585,POINT (-17.3868 23.2062),20.0,AFRICA,Land,Sahara,SAH
62,63,Leaf Wax (dD),Leaf Wax (dD),1249.5,11959.0,10709.5,334.671875,WEB8783f810,26.816,-15.4469,MarineSediment,dDwax,permil,P,Annual,negative,,,,,,,,,,,,,no trend,-0.014832573727550931,0.0,increasing,0.3365718538563977,0.3365718538563977,decreasing,-0.5287090588459219,-0.5287090588459219,POINT (-15.4469 26.816),20.0,AFRICA,Land,Sahara,SAH
63,64,Leaf Wax (dD),Leaf Wax (dD),1249.5,11959.0,10709.5,334.671875,WEBa0656c03,26.816,-15.4469,MarineSediment,dDwax,mm,P,Annual,positive,,,,,,,,,,,,,no trend,-0.018610220819861,0.0,increasing,0.2597582030710953,0.2597582030710953,decreasing,-0.5031082571937507,-0.5031082571937507,POINT (-15.4469 26.816),20.0,AFRICA,Land,Sahara,SAH
64,65,Leaf Wax (dD),Leaf Wax (dD),867.0,11919.0,11052.0,334.90909090909093,WEB9660e756,30.8798,-10.5147,MarineSediment,dDwax,permil,P,Annual,negative,-0.0,1.034622267853979,0.2920304788297522,0.3003742067963163,0.8844351644558206,1.4406836955601103,1.3572464158944668,2.586555669634948,2.211087911139552,2.0859319916410866,0.6953106638803621,-0.4978424353383398,no trend,0.04028619211995761,0.0,increasing,0.4957040672704892,0.4957040672704892,decreasing,-0.22370996166637705,-0.22370996166637705,POINT (-10.5147 30.8798),,,,,
65,66,Leaf Wax (dD),Leaf Wax (dD),867.0,11919.0,11052.0,334.90909090909093,WEB801cc768,30.8798,-10.5147,MarineSediment,dDwax,mm,P,Annual,positive,0.0,0.4458757678281156,0.09040394505176363,0.08250457121228905,0.3366888672024904,0.8250457121228909,0.81041724204979,2.965776022620477,1.9906422075475712,2.104744274117758,0.26448273892166435,-0.07460519737281457,no trend,-0.02671981537465284,0.0,increasing,0.37927245078996935,0.37927245078996935,decreasing,-0.12746369539769375,-0.12746369539769375,POINT (-10.5147 30.8798),,,,,
66,67,Leaf Wax (dD),Leaf Wax (dD),1959.0,11814.0,9855.0,298.6363636363636,WEBc0fa285c,19.363,-17.3227,MarineSediment,dDwax,permil,P,Annual,negative,,,,,,,,,,,,,decreasing,-0.28060770626188186,-0.28060770626188186,no trend,-0.050148160339587314,0.0,decreasing,-0.5779507636236638,-0.5779507636236638,POINT (-17.3227 19.363),20.0,AFRICA,Land,Sahara,SAH
67,68,Leaf Wax (dD),Leaf Wax (dD),1959.0,11814.0,9855.0,298.6363636363636,WEBd1b743fa,19.363,-17.3227,MarineSediment,dDwax,mm,P,Annual,positive,,,,,,,,,,,,,decreasing,-0.2707061409304205,-0.2707061409304205,no trend,-0.07874017890570696,0.0,decreasing,-0.3145869557960438,-0.3145869557960438,POINT (-17.3227 19.363),20.0,AFRICA,Land,Sahara,SAH
68,69,Pollen,Pollen (calibrated),224.13,10990.82,10766.69,316.6673529411765,RjmmKemx5VX,54.9,59.27,Peat,pollen,mm,P,Annual,positive,0.0,0.16226384965025914,0.01079902656459475,-0.1357107394899203,-0.2553175425040793,0.188195792745442,0.3053928956965996,1.1080872032358695,0.6798495812920784,1.9060163733612177,0.7289324947795067,,decreasing,-0.1403916644608055,-0.1403916644608055,no trend,-0.04294834579007426,0.0,no trend,-0.008358447584825325,0.0,POINT (59.26999999999999 54.89999999999999),18.0,EUROPE,Land,E.Europe,EEU
69,70,Pollen,Pollen (calibrated),408.89,10885.71,10476.82,261.9205,RipfIRSIDIN,51.7,23.96,Peat,pollen,mm,P,Annual,positive,0.0,0.08434731602409251,-0.10168857353430573,-0.10688664686052653,0.3738712673616909,0.08386718368066481,-0.1040018170506748,-0.07389952469726824,1.0661515468404927,1.678085523639054,2.3468582273713805,,decreasing,-0.19437329900406208,-0.19437329900406208,decreasing,-0.6496672942074133,-0.6496672942074133,no trend,-0.019901712706361187,0.0,POINT (23.96 51.7),17.0,EUROPE,Land,West&Central-Europe,WCE
70,71,Other,Other (uncalibrated),21.6,7961.419,7939.818999999998,70.89124107142857,GH5fffab58,60.2083,13.4667,Peat,humification,% abs,P-E,Annual,negative,-0.0,-0.7251541042345617,-0.1014182659745043,-0.43811817546704,0.08217717945350705,0.18484543374384327,0.3499603386712617,-1.1452949713008862,,,,,no trend,0.001631848695464564,0.0,,,,no trend,-0.0485219306001431,0.0,POINT (13.4667 60.2083),16.0,EUROPE,Land,N.Europe,NEU
71,72,Lake Sediment (d18O),Lake Sediment (d18O),55.422,11491.378999999999,11435.957,89.3434140625,GH2b67b601,58.4667,13.7333,LakeSediment,d18O,permil,P-E,Annual,negative,-0.0,-0.3501489668417126,-0.9309132877067596,-0.5252234502625684,-1.8650865830358383,-1.6532287020638012,-1.47511722679261,-1.7209857232335768,-0.3051729357560097,0.4183676448643217,1.2025805895667088,1.5640792125750145,no trend,-0.10819931805688784,0.0,decreasing,-0.6569071020763559,-0.6569071020763559,increasing,0.3494427589658949,0.3494427589658949,POINT (13.7333 58.4667),16.0,EUROPE,Land,N.Europe,NEU
72,73,Pollen,Pollen (calibrated),1.0,10856.0,10855.0,278.3333333333333,M2L3uoh070eP,44.05,-87.73,LakeSediment,pollen,mm,P,Annual,positive,0.0,1.0398188573184797,-1.510548426562616,0.7604865118648108,0.027771543373991403,-0.07214492301317604,-0.9221314031192542,-0.5500291096525928,-1.1642718866491228,-1.5576558043267317,-1.6642620621478212,,increasing,0.16650862998094262,0.16650862998094262,increasing,0.2945346435113021,0.2945346435113021,no trend,0.0122403159971657,0.0,POINT (-87.73 44.04999999999999),5.0,NORTH-AMERICA,Land,E.North-America,ENA
73,74,Pollen,Pollen (calibrated),13.0,10792.0,10779.0,195.98181818181817,M2L4lk0oe4cP,43.48,-85.0,LakeSediment,pollen,mm,P,Annual,positive,0.0,1.2542054376379372,1.2658250839447496,1.5226699494913296,1.1472052879085692,1.7795216772267346,1.270731548954923,1.2187710551688569,-0.723223807631964,-0.18733260829229856,0.01788801072065882,,no trend,-0.003194392417485429,0.0,increasing,0.4562466644601738,0.4562466644601738,decreasing,-0.32365806696265365,-0.32365806696265365,POINT (-85 43.48),5.0,NORTH-AMERICA,Land,E.North-America,ENA
74,75,Speleothem,Speleothem (d18O),150.94,7726.42,7575.48,70.14333333333333,GH277b6fef,26.07,107.26700000000001,Speleothem,d18O,permil,P,summerOnly,negative,-0.0,-1.138259501300538,0.09741735483298586,-0.42674739775197545,0.055204918275166964,0.2361963854969472,1.1314235396632846,1.477187976461649,,,,,decreasing,-0.2926291735344235,-0.2926291735344235,,,,decreasing,-0.1615881934385964,-0.1615881934385964,POINT (107.267 26.07),35.0,ASIA,Land,E.Asia,EAS
75,76,Pollen,Pollen (calibrated),376.23,10274.68,9898.45,64.69575163398693,REjj8NMSM7V,48.43,8.25,LakeSediment,pollen,mm,P,Annual,positive,0.0,-0.4269672579770953,-0.03275683138775198,-0.3253525275564815,-0.8025609593696037,-1.2499956793298792,-2.1200867376683155,-2.3582376479548195,-1.7413574725831804,0.19250342619191474,1.4273557597226445,,increasing,0.24068940253372054,0.24068940253372054,decreasing,-0.4993154533640759,-0.4993154533640759,increasing,0.23872000633905385,0.23872000633905385,POINT (8.25 48.43),17.0,EUROPE,Land,West&Central-Europe,WCE
76,77,Lake Deposits,Lake Deposits,494.5,10813.5,10319.0,1031.9,OLS_ResQaXkZnvE,11.6,42.5,LakeDeposits,lakeLevel,unitless index,P-E,Annual,negative,-0.0,-0.0,-0.0,1.203858530857692,,1.203858530857692,1.203858530857692,2.4077170617153842,2.4077170617153842,2.4077170617153842,2.4077170617153842,,decreasing,-0.2850572098447634,-0.2850572098447634,no trend,-0.2087981313194318,0.0,no trend,-0.3136919070798674,0.0,POINT (42.5 11.6),23.0,AFRICA,Land,N.Eastern-Africa,NEAF
77,78,Pollen,Pollen (calibrated),15.902999999999999,10101.5,10085.597,155.16303076923074,PYT4D9VTHOK,71.34,-113.78,LakeSediment,pollen,mm,P,Annual,positive,0.0,0.6266665496738235,-0.31618206383692793,0.15973327498906045,0.6551209245092656,1.1950837430885255,1.0816013953938208,1.3438144682926536,1.1640822157354238,1.0757601809736232,-0.04618389696494396,,decreasing,-0.12389171896374836,-0.12389171896374836,no trend,0.12564068992505031,0.0,decreasing,-0.17889742764690736,-0.17889742764690736,POINT (-113.78 71.34),1.0,NORTH-AMERICA,Land,N.W.North-America,NWN
78,79,Lake Deposits,Lake Deposits,494.5,10813.5,10319.0,1031.9,OLS_R9wwlYbD32V,34.0,-109.5,LakeDeposits,lakeLevel,unitless index,P-E,Annual,negative,-0.0,-0.0,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,,no trend,0.0,0.0,no trend,0.0,0.0,no trend,0.0,0.0,POINT (-109.5 34),3.0,NORTH-AMERICA,Land,W.North-America,WNA
79,80,Pollen,Pollen (calibrated),1.0,10880.0,10879.0,78.26618705035972,M2Lcdhn1g1wP,46.86,-98.16,LakeSediment,pollen,mm,P,Annual,positive,0.0,-0.1317296746064925,-0.019348592729457964,0.3432234126960559,-0.6437486884129612,-0.3190668407940748,-0.6803616957356907,0.9517770495320642,-0.1553576386174318,-0.2431804360032433,-0.342779520705056,,no trend,-0.01976526077843043,0.0,no trend,0.10359103984944472,0.0,increasing,0.08097920222217088,0.08097920222217088,POINT (-98.15999999999998 46.85999999999999),4.0,NORTH-AMERICA,Land,C.North-America,CNA
80,81,Other,Other (uncalibrated),0.0,9550.0,9550.0,49.73958333333334,NAm2kHydro106,47.2,87.29,LakeSediment,hybrid,,M,not specified,positive,0.0,0.3956715565934793,0.3956715565934793,0.3956715565934793,-0.21582084905098847,-1.0431341037464443,-1.1510445282719386,-2.2301487735268806,-1.8704473584419,-1.8704473584419,,,increasing,0.3153235957412473,0.3153235957412473,increasing,0.22346875488590345,0.22346875488590345,increasing,0.19628849203079327,0.19628849203079327,POINT (87.28999999999999 47.2),29.0,ASIA,Land,W.Siberia,WSB
81,82,Pollen,Pollen (calibrated),0.0,10599.0,10599.0,365.4827586206897,M2Lnx2n0qghP,42.73,-109.19,LakeSediment,pollen,mm,P,Annual,positive,0.0,0.7852060307587005,0.31917904151235144,1.4374782739842482,2.4583946146305564,2.1434650182339765,2.3950235133114646,2.05961218654148,2.0882087070786755,1.5128322154452016,0.27475056536560105,,no trend,-0.11909699677010335,0.0,increasing,0.4400213861853828,0.4400213861853828,decreasing,-0.4702449333840895,-0.4702449333840895,POINT (-109.19 42.73),3.0,NORTH-AMERICA,Land,W.North-America,WNA
82,83,Pollen,Pollen (calibrated),80.1,10883.8,10803.7,240.08222222222213,M2Ltpl9tpm9P,41.42,-84.75,LakeSediment,pollen,mm,P,Annual,positive,0.0,0.40421231844457617,0.25962073623807075,1.9115181231228,0.4177645443402741,0.5970062067178024,-0.12213431989334085,-0.10187547227105716,-0.29247886945012497,-0.17746658501158186,-1.0099810007388,,increasing,0.09951528230344736,0.09951528230344736,no trend,0.1931914095861069,0.0,no trend,-0.1213454542206694,0.0,POINT (-84.74999999999999 41.41999999999999),5.0,NORTH-AMERICA,Land,E.North-America,ENA
83,84,Other,Other (uncalibrated),0.0,8000.0,8000.0,49.68944099378882,GH351bb75d,47.2,87.29,LakeSediment,hybrid,,M,not specified,positive,0.0,0.24784972025354898,-0.2891580069624743,0.12392486012677445,-0.2891580069624741,-0.6196243006338725,1.858872901901618,1.5697148949391444,0.9913988810141964,,,,decreasing,-0.20409686102199465,-0.20409686102199465,,,,increasing,0.11165158106530963,0.11165158106530963,POINT (87.28999999999999 47.2),29.0,ASIA,Land,W.Siberia,WSB
84,85,Lake Deposits,Lake Deposits,494.5,10813.5,10319.0,1031.9,OLS_RfBMrSLi0j3,11.25,42.0,LakeDeposits,lakeLevel,unitless index,P-E,Annual,negative,-0.0,1.336306209562122,1.336306209562122,-0.0,,1.336306209562122,2.672612419124244,2.672612419124244,2.672612419124244,1.336306209562122,2.672612419124244,,decreasing,-0.2115805245313729,-0.2115805245313729,no trend,0.11155332935601164,0.0,no trend,-0.10456239865538704,0.0,POINT (42 11.25),23.0,AFRICA,Land,N.Eastern-Africa,NEAF
85,86,Other,Other (uncalibrated),226.0,9759.0,9533.0,44.966981132075475,GHf3b09a00,59.85,12.2883,Peat,humification,% abs,P-E,Annual,negative,-0.0,1.2022025047309453,-0.6756519424772565,0.20181168034859734,0.65986797114548,1.2024374500513435,0.5141111600196288,0.1821628626195639,-0.5178067864107583,0.5905128382637393,,,no trend,0.022132121481797343,0.0,no trend,0.1373286461940795,0.0,no trend,-0.08009384217592805,0.0,POINT (12.2883 59.85),16.0,EUROPE,Land,N.Europe,NEU
86,87,Pollen,Pollen (calibrated),43.47,10434.78,10391.31,182.3036842105264,RSUXSR1TBzG,58.47,22.38,Peat,pollen,mm,P,Annual,positive,0.0,-0.538309174224039,0.3338724303545552,0.2410120430278566,-0.4168285565072917,0.3521341210700303,0.8269884962861114,0.3588262736831437,0.8321211683106059,2.164007485739804,1.6164387303263632,,decreasing,-0.17478409284445373,-0.17478409284445373,decreasing,-0.4157448424767223,-0.4157448424767223,no trend,-0.021907023789013682,0.0,POINT (22.38 58.47),16.0,EUROPE,Land,N.Europe,NEU
87,88,Lake Deposits,Lake Deposits,494.5,9503.5,9009.0,1001.0,OLS_RRP3VpY156T,19.27,26.18,LakeDeposits,lakeLevel,unitless index,P-E,Annual,negative,-0.0,-0.0,-0.0,-0.0,,-0.0,1.2247448713915892,1.2247448713915892,2.4494897427831783,2.4494897427831783,,,decreasing,-0.2996031517268521,-0.2996031517268521,,,,no trend,-3.6755497096654616e-33,0.0,POINT (26.18 19.27),20.0,AFRICA,Land,Sahara,SAH
88,89,Other,Other (uncalibrated),0.0,11000.0,11000.0,49.7737556561086,GH16221a19,48.83,97.33,LakeSediment,hybrid,,M,not specified,positive,0.0,0.18151920104390007,0.13613940078292494,-0.4084182023487758,-0.9075960052195018,-0.9529758054804768,-0.9529758054804768,-1.2252546070463275,-1.860571810699979,-2.314369813309729,-2.314369813309729,-2.314369813309729,increasing,0.26328225250636283,0.26328225250636283,increasing,0.38674055984787203,0.38674055984787203,increasing,0.2224600071593093,0.2224600071593093,POINT (97.32999999999998 48.83),30.0,ASIA,Land,E.Siberia,ESB
89,90,Lake Sediment (d18O),Lake Sediment (d18O),0.0,11994.0,11994.0,8.741982507288629,WEB88fe721c,38.34,34.4564,LakeSediment,d18O,permil,P-E,Annual,negative,-0.0,-0.1834601520347975,-1.7374965890039182,-2.067709046261737,-1.2553420703260008,,-0.6589282095724901,0.4647081614181458,0.24754606263756215,0.6835307858268924,1.3396027540974302,1.1794685469970567,decreasing,-0.08486585386276962,-0.08486585386276962,decreasing,-0.2995439236575141,-0.2995439236575141,decreasing,0.3350991045542073,0.3350991045542073,POINT (34.4564 38.34),19.0,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED
90,91,Lake Deposits,Lake Deposits,494.5,10813.5,10319.0,1031.9,OLS_Rbr7K7EZgsy,5.5,-73.75,LakeDeposits,lakeLevel,unitless index,P-E,Annual,negative,-0.0,-0.0,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,,no trend,0.0,0.0,no trend,0.0,0.0,no trend,0.0,0.0,POINT (-73.74999999999999 5.5),9.0,SOUTH-AMERICA,Land,N.W.South-America,NWS
91,92,Pollen,Pollen (calibrated),0.0,10566.0,10566.0,57.11351351351351,M2Lydw4f4fbP,44.52,-76.6,LakeSediment,pollen,mm,P,Annual,positive,0.0,0.32847837362170274,0.1583241450656001,0.09639556053025801,-0.011679977378065698,-0.5602206457236814,-1.3673853661673574,-1.7241117965311517,-1.8697458847598156,-1.6490844399111868,-1.5882171145408834,,increasing,0.3044954962796824,0.3044954962796824,increasing,0.10470964092869456,0.10470964092869456,increasing,0.1571528972832846,0.1571528972832846,POINT (-76.59999999999999 44.52),5.0,NORTH-AMERICA,Land,E.North-America,ENA
92,93,Pollen,Pollen (calibrated),875.7,9366.6,8490.9,339.636,M2Lejdigk7uP,37.94,-111.7,LakeSediment,pollen,mm,P,Annual,positive,0.0,0.13913920554944814,-1.0231043003897529,1.8047704240509137,0.3846954100313277,0.3224924217731855,-0.2915850120825758,0.2496503596105121,0.7434603751604865,-0.6343195097547212,,,no trend,0.025440830856880325,0.0,,,,no trend,-0.1081296678892617,0.0,POINT (-111.7 37.94),3.0,NORTH-AMERICA,Land,W.North-America,WNA
93,94,Lake Deposits,Lake Deposits,494.5,10813.5,10319.0,1031.9,OLS_Rh1QgEylyEm,47.47,-91.65,LakeDeposits,lakeLevel,unitless index,P-E,Annual,negative,-0.0,-0.0,-0.0,-2.4077170617153842,,-2.4077170617153842,-2.4077170617153842,-2.4077170617153842,-1.203858530857692,-1.203858530857692,-1.203858530857692,,no trend,0.1381606839333029,0.0,no trend,-0.3120891312153391,0.0,no trend,0.6273838141597348,0.0,POINT (-91.65000000000001 47.47),4.0,NORTH-AMERICA,Land,C.North-America,CNA
